ticker,ritter_ticker,name,first_trade,yf_first_trade,year,offer_price,adr,ritter_shares,edgar_shares,yf_shares,est_edgar,est_yf,est_ritter,mcap_listing_b,mcap_src,mcap_conf,match_method,bucket,reason,tier,spac_review
TMCI,TMCI,Treace Medical Concepts Inc,2021-04-23,2021-04-23,2021.0,17.0,1.0,,39904375.0,50462800.0,0.678374375,0.8578676,,0.7681209874999999,auto:edgar+yf,high,ticker+date,headline,,T1,False
EWTX,EWTX,Edgewise Therapeutics Inc,2021-03-26,2021-03-26,2021.0,16.0,1.0,,49254311.0,46567000.0,0.788068976,0.745072,,0.7665704879999999,auto:edgar+yf,high,ticker+date,headline,,T1,False
RNF,RNF,Rentech Nitrogen Partners LP,2011-11-03,nan,2011.0,20.0,1.0,38250000.0,,,,,0.765,0.765,ritter-anchor,med,ticker+date,headline,,T1,False
CLDT,CLDT,Chatham Lodging Trust,2010-04-15,2010-04-16,2010.0,20.0,1.0,,,38136600.0,,0.762732,,0.762732,single:yf,low,ticker+date,headline,,T1,False
JONE,JONE,Jones Energy Inc,2013-07-23,nan,2013.0,15.0,1.0,50836333.0,,,,,0.762544995,0.762544995,ritter-anchor,med,ticker+date,headline,,T1,False
OZ,OZ,"Belpointe PREP, LLC",2021-10-18,2021-10-18,2021.0,100.18,1.0,7600001.0,1381094.0,1381090.0,0.13835799692,0.13835759620000002,0.7613681001800001,0.7613681001800001,ritter-anchor,med,ticker+date,headline,,T1,False
ANGI,ANGI,Angie's List Inc,2011-11-16,2011-11-17,2011.0,13.0,1.0,,,58516700.0,,0.7607171,,0.7607171,single:yf,low,ticker+date,headline,,T1,False
KARO,KARO,Karooooo Ltd,2021-04-01,2021-04-01,2021.0,28.0,1.0,,30951106.0,22832900.0,0.866630968,0.6393212,,0.7529760839999999,auto:edgar+yf,high,ticker+date,headline,,T1,False
EFC,EFC,Ellington Financial LLC,2010-10-07,2010-10-08,2010.0,22.5,1.0,,16498342.0,33417000.0,0.371212695,0.7518825,,0.7518825,single:yf,low,ticker+date,headline,,T1,False
SHAK,SHAK,Shake Shack Inc,2015-01-30,2015-01-30,2015.0,21.0,1.0,35500000.0,,36100000.0,,0.7581,0.7455,0.7518,auto:ritter+yf,high,ticker+date,headline,,T1,False
NUVL,NUVL,Nuvalent Inc,2021-07-29,2021-07-29,2021.0,17.0,1.0,46821469.0,,41136200.0,,0.6993154,0.795964973,0.7476401865,auto:ritter+yf,high,ticker+date,headline,,T1,False
DIBS,DIBS,1stdibs.com Inc,2021-06-10,2021-06-10,2021.0,20.0,1.0,,37816420.0,36596000.0,0.7563284,0.73192,,0.7441242,auto:edgar+yf,high,ticker+date,headline,,T1,False
HDP,HDP,Hortonworks Inc,2014-12-12,2014-12-12,2014.0,16.0,1.0,,,46229500.0,,0.739672,,0.739672,single:yf,low,ticker+date,headline,,T1,False
OLMA,OLMA,Olema Pharmaceuticals Inc,2020-11-19,2020-11-19,2020.0,19.0,1.0,,40169738.0,37519700.0,0.763225022,0.7128743,,0.738049661,auto:edgar+yf,high,ticker+date,headline,,T1,False
VNCE,VNCE,Vince Holding (Apparel),2013-11-22,2013-11-22,2013.0,20.0,1.0,,36723727.0,36779400.0,0.73447454,0.735588,,0.73503127,auto:edgar+yf,high,ticker+date,headline,,T1,False
TDOC,TDOC,Teladoc Inc,2015-07-01,2015-06-30,2015.0,19.0,1.0,,38389131.0,38454000.0,0.729393489,0.730626,,0.7300097445,auto:edgar+yf,high,ticker+date,headline,,T1,False
EPRT,EPRT,Essential Properties Realty,2018-06-21,2018-06-21,2018.0,14.0,1.0,,43749092.0,60033500.0,0.612487288,0.840469,,0.726478144,auto:edgar+yf,high,ticker+date,headline,,T1,False
NDRO,NDRO,Enduro Royalty Trust,2011-11-02,nan,2011.0,22.0,1.0,33000000.0,,,,,0.726,0.726,ritter-anchor,med,ticker+date,headline,,T1,False
AAAP,AAAP,Advanced Accelerator,2015-11-11,2015-11-11,2015.0,16.0,2.0,,,45352800.0,,0.7256448,,0.7256448,single:yf,low,ticker+date,headline,,T1,False
PRI,PRI,Primerica Inc,2010-03-31,2010-04-01,2010.0,15.0,1.0,,,48361800.0,,0.725427,,0.725427,single:yf,low,ticker+date,headline,,T1,False
RARE,RARE,Ultragenyx Pharmaceutical,2014-01-31,2014-01-31,2014.0,21.0,1.0,,30035894.0,38835000.0,0.630753774,0.815535,,0.723144387,auto:edgar+yf,high,ticker+date,headline,,T1,False
TSHA,TSHA,Taysha Gene Therapies Inc,2020-09-24,2020-09-24,2020.0,20.0,1.0,,37761435.0,34521400.0,0.7552287,0.690428,,0.72282835,auto:edgar+yf,high,ticker+date,headline,,T1,False
NNNN,NNNN,Anbio Biotechnology,2025-02-19,2025-02-19,2025.0,5.0,1.0,143891200.0,,43891200.0,,0.219456,0.719456,0.719456,ritter-anchor,med,ticker+date,headline,,T1,False
RPID,RPID,Rapid Micro Biosystems Inc,2021-07-15,2021-07-15,2021.0,20.0,1.0,39990611.0,,31767200.0,,0.635344,0.79981222,0.71757811,auto:ritter+yf,high,ticker+date,headline,,T1,False
GUTS,GUTS,"Fractyl Health, Inc.",2024-02-02,2024-02-02,2024.0,15.0,1.0,,47896908.0,47607200.0,0.71845362,0.714108,,0.71628081,auto:edgar+yf,high,ticker+date,headline,,T1,False
QRE,QRE,QR Energy LP,2010-12-16,nan,2010.0,20.0,1.0,35693603.0,,,,,0.71387206,0.71387206,ritter-anchor,med,ticker+date,headline,,T1,False
PRAX,PRAX,Praxis Precision Medicines Inc,2020-10-16,2020-10-16,2020.0,19.0,1.0,,38261893.0,36749700.0,0.726975967,0.6982443,,0.7126101335,auto:edgar+yf,high,ticker+date,headline,,T1,False
ZBIO,ZBIO,"Zenas BioPharma, Inc.",2024-09-13,nan,2024.0,17.0,1.0,,41791037.0,,0.710447629,,,0.710447629,single:edgar,low,ticker+date,headline,,T1,False
PER,PER,SandRidge Permian Trust,2011-08-10,nan,2011.0,18.0,1.0,39375000.0,,,,,0.70875,0.70875,ritter-anchor,med,ticker+date,headline,,T1,False
SEDG,SEDG,SolarEdge Technologies Inc,2015-03-26,2015-03-26,2015.0,18.0,1.0,,39137979.0,39304000.0,0.704483622,0.707472,,0.705977811,auto:edgar+yf,high,ticker+date,headline,,T1,False
APPN,APPN,Appian Corp,2017-05-25,2017-05-25,2017.0,12.0,1.0,58687876.0,,58687900.0,,0.7042548,0.704254512,0.704254656,auto:ritter+yf,high,ticker+date,headline,,T1,False
WLKP,WLKP,Westlake Chemical Partners LP,2014-07-30,2014-07-30,2014.0,24.0,1.0,27060000.0,,31559700.0,,0.7574328,0.64944,0.7034364,auto:ritter+yf,high,ticker+date,headline,,T1,False
NRIX,NRIX,Nurix Therapeutics Inc,2020-07-24,2020-07-24,2020.0,19.0,1.0,,38855439.0,34838000.0,0.738253341,0.661922,,0.7000876705,auto:edgar+yf,high,ticker+date,headline,,T1,False
APLS,APLS,Apellis Pharmaceuticals Inc,2017-11-09,2017-11-09,2017.0,14.0,1.0,,,49256900.0,,0.6895966,,0.6895966,single:yf,low,ticker+date,headline,,T1,False
TTD,TTD,Trade Desk Inc,2016-09-21,2016-09-21,2016.0,18.0,1.0,38228554.0,,38229300.0,,0.6881274,0.688113972,0.688120686,auto:ritter+yf,high,ticker+date,headline,,T1,False
VIRT,VIRT,Virtu Financial Inc,2015-04-16,2015-04-16,2015.0,19.0,1.0,37850000.0,,34305100.0,,0.6517969,0.71915,0.6854734499999999,auto:ritter+yf,high,ticker+date,headline,,T1,False
EBON,EBON,Ebang Intl Hldg Inc,2020-06-26,2020-06-26,2020.0,5.23,1.0,131035337.0,,,,,0.6853148125100001,0.6853148125100001,ritter-anchor,med,ticker+date,headline,,T1,False
BOJA,BOJA,Bojangles' Inc,2015-05-08,2015-05-08,2015.0,19.0,1.0,,,35951000.0,,0.683069,,0.683069,single:yf,low,ticker+date,headline,,T1,False
ALXO,ALXO,ALX Oncology Holdings Inc,2020-07-17,2020-07-17,2020.0,19.0,1.0,,36967320.0,34711600.0,0.70237908,0.6595204,,0.68094974,auto:edgar+yf,high,ticker+date,headline,,T1,False
PNG,PNG,PAA Natural Gas Storage LP,2010-04-29,nan,2010.0,21.5,1.0,31585000.0,,,,,0.6790775,0.6790775,ritter-anchor,med,ticker+date,headline,,T1,False
STTK,STTK,Shattuck Labs Inc,2020-10-09,2020-10-09,2020.0,17.0,1.0,,41744237.0,38079500.0,0.709652029,0.6473515,,0.6785017645,auto:edgar+yf,high,ticker+date,headline,,T1,False
HESM,HESM,Hess Midstream Partners LP,2017-04-05,2017-04-05,2017.0,23.0,1.0,29497000.0,,57889800.0,,1.3314654,0.678431,0.678431,ritter-anchor,med,ticker+date,headline,,T1,False
NOAH,NOAH,Noah Holdings Ltd,2010-11-09,2010-11-10,2010.0,12.0,2.0,54700000.0,27830000.0,56462700.0,,0.6775524,,0.6775524,single:yf,low,ticker+date,headline,,T1,False
JANX,JANX,Janux Therapeutics Inc,2021-06-11,2021-06-11,2021.0,17.0,1.0,,41611510.0,38001500.0,0.70739567,0.6460255,,0.676710585,auto:edgar+yf,high,ticker+date,headline,,T1,False
QNST,QNST,QuinStreet Inc,2010-02-10,2010-02-11,2010.0,15.0,1.0,,,45016000.0,,0.67524,,0.67524,single:yf,low,ticker+date,headline,,T1,False
SEND,SEND,SendGrid Inc,2017-11-15,2017-11-15,2017.0,16.0,1.0,,,42066600.0,,0.6730656,,0.6730656,single:yf,low,ticker+date,headline,,T1,False
BDTX,BDTX,Black Diamond Therapeutics Inc,2020-01-30,2020-01-31,2020.0,19.0,1.0,,35910705.0,34322800.0,0.682303395,0.6521332,,0.6672182975000001,auto:edgar+yf,high,ticker+date,headline,,T1,False
DLNG,DLNG,Dynagas LNG Partners LP,2013-11-13,2013-11-13,2013.0,18.0,1.0,38250000.0,,35490000.0,,0.63882,0.6885,0.66366,auto:ritter+yf,high,ticker+date,headline,,T1,False
LUNG,LUNG,Pulmonx Corp,2020-10-01,2020-10-01,2020.0,19.0,1.0,,35668953.0,33925400.0,0.677710107,0.6445826,,0.6611463535,auto:edgar+yf,high,ticker+date,headline,,T1,False
CALX,CALX,Calix Inc,2010-03-24,2010-03-24,2010.0,13.0,1.0,,,50810000.0,,0.66053,,0.66053,single:yf,low,ticker+date,headline,,T1,False
AUTL,AUTL,Autolus Therapeutics Ltd,2018-06-21,2018-06-22,2018.0,17.0,2.0,38786214.0,40146182.0,38786200.0,,0.6593654,,0.6593654,single:yf,low,ticker+date,headline,,T1,False
RCUS,RCUS,Arcus Biosciences Inc,2018-03-15,2018-03-15,2018.0,15.0,1.0,,44454275.0,42550500.0,0.666814125,0.6382575,,0.6525358125,auto:edgar+yf,high,ticker+date,headline,,T1,False
PLAY,PLAY,Dave & Buster's Ent Inc,2014-10-10,2014-10-10,2014.0,16.0,1.0,,39969233.0,41511900.0,0.639507728,0.6641904,,0.651849064,auto:edgar+yf,high,ticker+date,headline,,T1,False
FVRR,FVRR,Fiverr International Ltd,2019-06-13,2019-06-13,2019.0,21.0,1.0,,,30995200.0,,0.6508992,,0.6508992,single:yf,low,ticker+date,headline,,T1,False
NTLA,NTLA,Intellia Therapeutics Inc,2016-05-06,2016-05-06,2016.0,18.0,1.0,,35996265.0,35996300.0,0.64793277,0.6479334,,0.647933085,auto:edgar+yf,high,ticker+date,headline,,T1,False
RPD,RPD,Rapid7 Inc,2015-07-17,2015-07-17,2015.0,16.0,1.0,,39340839.0,41593800.0,0.629453424,0.6655008,,0.647477112,auto:edgar+yf,high,ticker+date,headline,,T1,False
VOR,VOR,Vor Biopharma Inc,2021-02-05,2021-02-05,2021.0,18.0,1.0,,37131633.0,34641400.0,0.668369394,0.6235452,,0.645957297,auto:edgar+yf,high,ticker+date,headline,,T1,False
RMAX,RMAX,RE/MAX Holdings,2013-10-02,2013-10-02,2013.0,22.0,1.0,29343000.0,,16839600.0,,0.3704712,0.645546,0.645546,ritter-anchor,med,ticker+date,headline,,T1,False
BIOA,BIOA,"BioAge Labs, Inc.",2024-09-26,nan,2024.0,18.0,1.0,,35848738.0,,0.645277284,,,0.645277284,single:edgar,low,ticker+date,headline,,T1,False
PHR,PHR,Phreesia Inc,2019-07-18,2019-07-18,2019.0,18.0,1.0,,35761374.0,35185500.0,0.643704732,0.633339,,0.638521866,auto:edgar+yf,high,ticker+date,headline,,T1,False
ALRM,ALRM,Alarm.com Holdings Inc,2015-06-26,2015-06-26,2015.0,14.0,1.0,,45567123.0,45574000.0,0.637939722,0.638036,,0.637987861,auto:edgar+yf,high,ticker+date,headline,,T1,False
NA,NAN,Nano Labs Ltd,2022-07-12,2022-07-12,2022.0,11.5,2.0,107330000.0,111496668.0,55395000.0,,0.6370425,,0.6370425,single:yf,low,name+date(1.00),headline,,T1,False
WIX,WIX,Wix.com Ltd,2013-11-06,2013-11-06,2013.0,16.5,1.0,,37493217.0,39694300.0,0.6186380805,0.65495595,,0.63679701525,auto:edgar+yf,high,ticker+date,headline,,T1,False
ACIU,ACIU,AC Immune SA,2016-09-23,2016-09-23,2016.0,11.0,1.0,,,57362700.0,,0.6309897,,0.6309897,single:yf,low,ticker+date,headline,,T1,False
VRA,VRA,Vera Bradley Inc,2010-10-20,2010-10-21,2010.0,16.0,1.0,,40506670.0,37979300.0,0.64810672,0.6076688,,0.62788776,auto:edgar+yf,high,ticker+date,headline,,T1,False
IH,IH,iHuman Inc.,2020-10-09,2020-10-09,2020.0,12.0,2.0,261372382.0,,52274500.0,,0.627294,,0.627294,single:yf,low,ticker+date,headline,,T1,False
TYRA,TYRA,Tyra Biosciences Inc,2021-09-15,2021-09-15,2021.0,16.0,1.0,,41265756.0,36815100.0,0.660252096,0.5890416,,0.624646848,auto:edgar+yf,high,ticker+date,headline,,T1,False
MLYS,MLYS,Mineralys Therapeutics Inc,2023-02-10,2023-02-10,2023.0,16.0,1.0,,40856653.0,37056700.0,0.653706448,0.5929072,,0.6233068239999999,auto:edgar+yf,high,ticker+date,headline,,T1,False
ARQT,ARQT,Arcutis Biotherapeutics Inc,2020-01-31,2020-01-31,2020.0,17.0,1.0,,38154550.0,35064400.0,0.64862735,0.5960948,,0.622361075,auto:edgar+yf,high,ticker+date,headline,,T1,False
RAPP,RAPP,"Rapport Therapeutics, Inc.",2024-06-07,2024-06-07,2024.0,17.0,1.0,,36576457.0,,0.621799769,,,0.621799769,single:edgar,low,ticker+date,headline,,T1,False
FMI,FMI,Foundation Medicine,2013-09-25,2013-09-25,2013.0,18.0,1.0,,,34451200.0,,0.6201216,,0.6201216,single:yf,low,ticker+date,headline,,T1,False
ABOS,ABOS,Acumen Pharmaceuticals Inc,2021-07-01,2021-07-01,2021.0,16.0,1.0,,40468087.0,36985100.0,0.647489392,0.5917616,,0.619625496,auto:edgar+yf,high,ticker+date,headline,,T1,False
AGIO,AGIO,Agios Pharmaceuticals Inc,2013-07-23,2013-07-24,2013.0,18.0,1.0,,31074167.0,37641000.0,0.559335006,0.677538,,0.618436503,auto:edgar+yf,high,ticker+date,headline,,T1,False
TUSK,TUSK,Mammoth Energy Services Inc,2016-10-14,2016-10-14,2016.0,15.0,1.0,,37500000.0,44500000.0,0.5625,0.6675,,0.615,auto:edgar+yf,high,ticker+date,headline,,T1,False
TC,TC,TuanChe Limited,2018-11-20,2018-11-20,2018.0,7.8,2.0,259836223.0,,78774200.0,,0.61443876,,0.61443876,single:yf,low,ticker+date,headline,,T1,False
AIRS,AIRS,Airsculpt Technologies Inc,2021-10-29,2021-10-29,2021.0,11.0,1.0,,55640154.0,55359200.0,0.612041694,0.6089512,,0.610496447,auto:edgar+yf,high,ticker+date,headline,,T1,False
PHVS,PHVS,Pharvaris BV,2021-02-05,2021-02-05,2021.0,20.0,1.0,,,30519300.0,,0.610386,,0.610386,single:yf,low,ticker+date,headline,,T1,False
XBIT,XBIT,XBiotech Inc,2015-04-15,2015-04-15,2015.0,19.0,1.0,,31984963.0,32184500.0,0.607714297,0.6115055,,0.6096098985,auto:edgar+yf,high,ticker+date,headline,,T1,False
CBLL,CBLL,"Ceribell, Inc.",2024-10-11,nan,2024.0,17.0,1.0,,35824244.0,,0.609012148,,,0.609012148,single:edgar,low,ticker+date,headline,,T1,False
LZMH,LZMH,LZ Technology Holdings Ltd,2025-02-27,2025-02-27,2025.0,4.0,1.0,151800000.0,,,,,0.6072,0.6072,ritter-anchor,med,ticker+date,headline,,T1,False
LX,LX,LexinFintech Holdings,2017-12-21,2017-12-21,2017.0,9.0,2.0,163859000.0,,67323600.0,,0.6059124,,0.6059124,single:yf,low,ticker+date,headline,,T1,False
APTI,APTI,Apptio Inc,2016-09-23,2016-09-23,2016.0,16.0,1.0,37285839.0,,38384300.0,,0.6141488,0.596573424,0.605361112,auto:ritter+yf,high,ticker+date,headline,,T1,False
MTLS,MTLS,Materialise NV,2014-06-25,2014-06-25,2014.0,12.0,2.0,47072056.0,,50428300.0,,0.6051396,,0.6051396,single:yf,low,ticker+date,headline,,T1,False
ZNTL,ZNTL,Zentalis Pharmaceuticals LLC,2020-04-03,2020-04-03,2020.0,18.0,1.0,,35878518.0,31066600.0,0.645813324,0.5591988,,0.602506062,auto:edgar+yf,high,ticker+date,headline,,T1,False
JRVR,JRVR,James River Group Holdings Ltd,2014-12-12,2014-12-12,2014.0,21.0,1.0,,28540350.0,28769500.0,0.59934735,0.6041595,,0.601753425,auto:edgar+yf,high,ticker+date,headline,,T1,False
TXO,TXO,TXO Energy Partners LP,2023-01-27,2023-01-27,2023.0,20.0,1.0,30000000.0,30750000.0,30000000.0,0.615,0.6,0.6,0.6,auto:edgar+ritter+yf,high,ticker+date,headline,,T1,False
VIOT,VIOT,Viomi Technology Co Ltd,2018-09-25,2018-09-25,2018.0,9.0,2.0,207800000.0,,66448500.0,,0.5980365,,0.5980365,single:yf,low,ticker+date,headline,,T1,False
YRD,YRD,Yirendai Ltd,2015-12-18,2015-12-18,2015.0,10.0,2.0,,117000000.0,59738900.0,,0.597389,,0.597389,single:yf,low,ticker+date,headline,,T1,False
SXCP,SXCP,SunCoke Energy Partners LP,2013-01-17,nan,2013.0,19.0,1.0,31419394.0,,,,,0.596968486,0.596968486,ritter-anchor,med,ticker+date,headline,,T1,False
ROAD,ROAD,Construction Partners Inc,2018-05-04,2018-05-04,2018.0,12.0,1.0,50817537.0,11250000.0,48567500.0,0.135,0.58281,0.609810444,0.5963102220000001,auto:ritter+yf,high,ticker+date,headline,,T1,False
TRDA,TRDA,Entrada Therapeutics Inc,2021-10-29,2021-10-29,2021.0,20.0,1.0,,31212856.0,28312400.0,0.62425712,0.566248,,0.59525256,auto:edgar+yf,high,ticker+date,headline,,T1,False
CMPS,CMPS,Compass Pathways Plc,2020-09-18,2020-09-18,2020.0,17.0,2.0,34805331.0,35930331.0,34805300.0,,0.5916901,,0.5916901,single:yf,low,ticker+date,headline,,T1,False
SSTK,SSTK,Shutterstock Inc,2012-10-10,2012-10-11,2012.0,17.0,1.0,,33513281.0,36083000.0,0.569725777,0.613411,,0.5915683885,auto:edgar+yf,high,ticker+date,headline,,T1,False
ANNX,ANNX,Annexon Inc,2020-07-24,2020-07-24,2020.0,17.0,1.0,,38148090.0,31258700.0,0.64851753,0.5313979,,0.5899577149999999,auto:edgar+yf,high,ticker+date,headline,,T1,False
JGW,JGW,JGWPT Holdings LLC,2013-11-08,nan,2013.0,14.0,1.0,42122000.0,,,,,0.589708,0.589708,ritter-anchor,med,ticker+date,headline,,T1,False
TNYA,TNYA,Tenaya Therapeutics Inc,2021-07-30,2021-07-30,2021.0,15.0,1.0,,41279800.0,37324700.0,0.619197,0.5598705,,0.58953375,auto:edgar+yf,high,ticker+date,headline,,T1,False
SDT,SDT,SandRidge Mississippian Trust,2011-04-06,nan,2011.0,21.0,1.0,28000000.0,,,,,0.588,0.588,ritter-anchor,med,ticker+date,headline,,T1,False
MMYT,MMYT,MakeMyTrip Ltd,2010-08-11,2010-08-12,2010.0,14.0,1.0,,,41987000.0,,0.587818,,0.587818,single:yf,low,ticker+date,headline,,T1,False
EH,EH,EHang Holdings Ltd,2019-12-12,2019-12-13,2019.0,12.5,2.0,106076731.0,,46970800.0,,0.587135,,0.587135,single:yf,low,ticker+date,headline,,T1,False
LOB,LOB,Live Oak Bancshares Inc,2015-07-23,2015-07-23,2015.0,17.0,1.0,,,34170900.0,,0.5809053,,0.5809053,single:yf,low,ticker+date,headline,,T1,False
EDIT,EDIT,Editas Medicine Inc,2016-02-03,2016-02-03,2016.0,16.0,1.0,,36608136.0,35800000.0,0.585730176,0.5728,,0.579265088,auto:edgar+yf,high,ticker+date,headline,,T1,False
RGNX,RGNX,Regenxbio Inc,2015-09-17,2015-09-17,2015.0,22.0,1.0,,26313471.0,26313500.0,0.578896362,0.578897,,0.578896681,auto:edgar+yf,high,ticker+date,headline,,T1,False
PAHC,PAHC,Phibro Animal Health Corp,2014-04-11,2014-04-11,2014.0,15.0,1.0,37811161.0,,39145600.0,,0.587184,0.567167415,0.5771757075,auto:ritter+yf,high,ticker+date,headline,,T1,False
GKOS,GKOS,Glaukos Corp,2015-06-25,2015-06-25,2015.0,18.0,1.0,,32016637.0,32101000.0,0.576299466,0.577818,,0.5770587330000001,auto:edgar+yf,high,ticker+date,headline,,T1,False
AVBP,AVBP,"ArriVent Biopharma, Inc.",2024-01-26,2024-01-26,2024.0,18.0,1.0,,33493750.0,30567800.0,0.6028875,0.5502204,,0.5765539500000001,auto:edgar+yf,high,ticker+date,headline,,T1,False
GRO,GRO,Brazil Potash Corp.,2024-11-27,nan,2024.0,15.0,1.0,,38403737.0,,0.576056055,,,0.576056055,single:edgar,low,ticker+date,headline,,T1,False
GPCR,GPCR,Structure Therapeutics Inc,2023-02-03,2023-02-03,2023.0,15.0,2.0,109764741.0,114798193.0,38243200.0,,0.573648,,0.573648,single:yf,low,ticker+date,headline,,T1,False
FHTX,FHTX,Foghorn Therapeutics Inc,2020-10-23,2020-10-23,2020.0,16.0,1.0,,35813580.0,35694800.0,0.57301728,0.5711168,,0.57206704,auto:edgar+yf,high,ticker+date,headline,,T1,False
JILL,JILL,J.Jill Inc,2017-03-09,2017-03-09,2017.0,13.0,1.0,,43747944.0,43744000.0,0.568723272,0.568672,,0.568697636,auto:edgar+yf,high,ticker+date,headline,,T1,False
MITT,MITT,AG Mortgage Investment Trust,2011-06-29,2011-06-30,2011.0,20.0,1.0,,10051250.0,28413000.0,0.201025,0.56826,,0.56826,single:yf,low,ticker+date,headline,,T1,False
FNKO,FNKO,Funko Inc,2017-11-02,2017-11-02,2017.0,12.0,1.0,48313000.0,,46283200.0,,0.5553984,0.579756,0.5675772,auto:ritter+yf,high,ticker+date,headline,,T1,False
STOK,STOK,Stoke Therapeutics Inc,2019-06-19,2019-06-19,2019.0,18.0,1.0,,32718134.0,30269800.0,0.588926412,0.5448564,,0.566891406,auto:edgar+yf,high,ticker+date,headline,,T1,False
IMPV,IMPV,Imperva Inc,2011-11-08,2011-11-09,2011.0,18.0,1.0,,,31428000.0,,0.565704,,0.565704,single:yf,low,ticker+date,headline,,T1,False
AFYA,AFYA,Afya Ltd,2019-07-19,2019-07-19,2019.0,19.0,1.0,29753059.0,,87682600.0,,1.6659694,0.565308121,0.565308121,ritter-anchor,med,ticker+date,headline,,T1,False
SKWD,SKWD,Skyward Specialty Ins Grp Inc,2023-01-12,2023-01-13,2023.0,15.0,1.0,,37658111.0,37600100.0,0.564871665,0.5640015,,0.5644365825,auto:edgar+yf,high,ticker+date,headline,,T1,False
LOCO,LOCO,El Pollo Loco Holdings Inc,2014-07-24,2014-07-25,2014.0,15.0,1.0,,36929836.0,38284000.0,0.55394754,0.57426,,0.56410377,auto:edgar+yf,high,ticker+date,headline,,T1,False
KVSC,KVSC,Khosla Ventures Acq Co III,2021-03-24,nan,2021.0,10.0,1.0,56300000.0,,,,,0.563,0.563,ritter-anchor,med,ticker+date,headline,,T1,False
MGX,MGX,"Metagenomi, Inc.",2024-02-09,2024-02-09,2024.0,15.0,1.0,,37464201.0,37527700.0,0.561963015,0.5629155,,0.5624392575,auto:edgar+yf,high,ticker+date,headline,,T1,False
WK,WK,Workiva LLC,2014-12-12,2014-12-12,2014.0,14.0,1.0,39525000.0,,40787600.0,,0.5710264,0.55335,0.5621882,auto:ritter+yf,high,ticker+date,headline,,T1,False
FOGO,FOGO,Fogo De Chao Inc,2015-06-19,2015-06-19,2015.0,20.0,1.0,,,28040500.0,,0.56081,,0.56081,single:yf,low,ticker+date,headline,,T1,False
XPOF,XPOF,Xponential Fitness Inc,2021-07-23,2021-07-23,2021.0,12.0,1.0,46536707.0,,46673600.0,,0.5600832,0.558440484,0.559261842,auto:ritter+yf,high,ticker+date,headline,,T1,False
NKTX,NKTX,Nkarta Inc,2020-07-10,2020-07-10,2020.0,18.0,1.0,,32674391.0,29427500.0,0.588139038,0.529695,,0.558917019,auto:edgar+yf,high,ticker+date,headline,,T1,False
CRSP,CRSP,CRISPR Therapeutics AG,2016-10-19,2016-10-19,2016.0,14.0,1.0,,39808801.0,39808800.0,0.557323214,0.5573232,,0.557323207,auto:edgar+yf,high,ticker+date,headline,,T1,False
SLDB,SLDB,Solid Biosciences LLC,2018-01-26,2018-01-26,2018.0,16.0,1.0,,35461959.0,34151000.0,0.567391344,0.546416,,0.556903672,auto:edgar+yf,high,ticker+date,headline,,T1,False
BY,BY,Byline Bancorp Inc,2017-06-30,2017-06-30,2017.0,19.0,1.0,,29305400.0,29246900.0,0.5568026,0.5556911,,0.55624685,auto:edgar+yf,high,ticker+date,headline,,T1,False
FDMT,FDMT,4D Molecular Therapeutics Inc,2020-12-11,2020-12-11,2020.0,23.0,1.0,,26692879.0,21595600.0,0.613936217,0.4966988,,0.5553175085,auto:edgar+yf,high,ticker+date,headline,,T1,False
LXFT,LXFT,Luxoft Holding Inc,2013-06-25,nan,2013.0,17.0,1.0,32639115.0,,,,,0.554864955,0.554864955,ritter-anchor,med,ticker+date,headline,,T1,False
EPAM,EPAM,EPAM Systems Inc,2012-02-07,2012-02-08,2012.0,12.0,1.0,,42297625.0,49971400.0,0.5075715,0.5996568,,0.55361415,auto:edgar+yf,high,ticker+date,headline,,T1,False
AVXS,AVXS,AveXis Inc,2016-02-11,2016-02-11,2016.0,20.0,1.0,,,27676300.0,,0.553526,,0.553526,single:yf,low,ticker+date,headline,,T1,False
VRNS,VRNS,Varonis Systems,2014-02-28,2014-02-28,2014.0,22.0,1.0,,24454608.0,25758000.0,0.538001376,0.566676,,0.552338688,auto:edgar+yf,high,ticker+date,headline,,T1,False
GNBC,GNBC,Green Bancorp Inc,2014-08-08,2014-08-08,2014.0,15.0,1.0,,,36728800.0,,0.550932,,0.550932,single:yf,low,ticker+date,headline,,T1,False
FOXF,FOXF,Fox Factory Holding Corp,2013-08-07,2013-08-08,2013.0,15.0,1.0,,36317087.0,36976000.0,0.544756305,0.55464,,0.5496981525,auto:edgar+yf,high,ticker+date,headline,,T1,False
LASR,LASR,nLIGHT Inc,2018-04-26,2018-04-26,2018.0,16.0,1.0,,34665298.0,33621100.0,0.554644768,0.5379376,,0.546291184,auto:edgar+yf,high,ticker+date,headline,,T1,False
WING,WING,Wingstop Inc,2015-06-12,2015-06-12,2015.0,19.0,1.0,,28581182.0,28635100.0,0.543042458,0.5440669,,0.543554679,auto:edgar+yf,high,ticker+date,headline,,T1,False
TSRO,TSRO,Tesaro Inc,2012-06-27,2012-06-28,2012.0,13.5,1.0,,,40090300.0,,0.54121905,,0.54121905,single:yf,low,ticker+date,headline,,T1,False
